@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
2072,'2019/09/26 10:02:51:547',14,-7831190,-7370890,-7239043,-7238528,-7435647,-7632509,-7961470,-8290433,-8816773,-9670536,-6910595,-6647163,-6646648,-6777460,-6974580,-7105907,-7434870,-7698041,-7435378,-7368289,-6383993,-6383476,-6579826,-7697534,-7302518,-7039856,-7236978,-7369077,-6448481,-7039843,-6251634,-6645619,-12697539,-16250099,-13554133,-11120307,-9474968,-9540504,-10000020,-9933966,-6185581,-9144978,-13354955,-16445670,-15197924,-13423317,-13226448,-12698821,-12631996,-12235438,-6251116,-7039603,-14342106,-16644857,-14146011,-11712444,-10066848,-10790569,-11513772,-10854811,-6317164,-6447978,-6776428,-7236721,-7565428,-7368305,-7368561,-7500404,-7040616,-7237992,-6580591,-6514283,-6645099,-6776684,-7039854,-7502205,-7832973,-7703956,-7240313,-7566959,-7238004,-6843502,-6711918,-6777196,-6974318,-7966612,-9087667,-6789545,-6721948,-10990257,-8027005,-7632760,-7435381,-7303795,-7303795,-7501174,-7962753,-7768460,-8426647,-10725542,4
2073,'2019/09/26 10:02:51:579',14,-7765909,-7370889,-7173508,-7238529,-7501181,-7632764,-7961470,-8290432,-8816518,-9670536,-6910595,-6647162,-6646648,-6777461,-6974325,-7105908,-7434870,-7632504,-7435378,-7368290,-6449529,-6383476,-6579827,-7631741,-7302774,-7039856,-7171697,-7434613,-6448481,-7039843,-6251633,-6645363,-12631747,-16184306,-13553876,-11120050,-9474968,-9540504,-9934484,-9933965,-6251118,-9079185,-13354954,-16445672,-15197923,-13423572,-13291985,-12764612,-12566461,-12300975,-6251116,-7039603,-14342363,-16644858,-14211548,-11712700,-10066849,-10725033,-11579309,-10920604,-6317164,-6447978,-6776430,-7236977,-7565685,-7433842,-7368561,-7500404,-7040616,-7237992,-6580591,-6514283,-6645099,-6776683,-7039599,-7634049,-7833486,-7704471,-7306619,-7764593,-7238004,-6843503,-6711916,-6777196,-6908783,-7900049,-9219253,-6789802,-6656156,-11056308,-8027004,-7698295,-7435381,-7303795,-7303795,-7501174,-7830654,-7767945,-8426645,-10593956,4
2074,'2019/09/26 10:02:51:613',14,-7765909,-7370889,-7173508,-7238529,-7501181,-7632764,-7961470,-8290432,-8816518,-9670536,-6910595,-6647162,-6646648,-6777461,-6974325,-7105908,-7434870,-7632504,-7435378,-7368290,-6449529,-6383476,-6579827,-7631741,-7302774,-7039856,-7171697,-7434613,-6448481,-7039843,-6251633,-6645363,-12631747,-16184306,-13553876,-11120050,-9474968,-9540504,-9934484,-9933965,-6251118,-9079185,-13354954,-16445672,-15197923,-13423572,-13291985,-12764612,-12566461,-12300975,-6251116,-7039603,-14342363,-16644858,-14211548,-11712700,-10066849,-10725033,-11579309,-10920604,-6317164,-6447978,-6776430,-7236977,-7565685,-7433842,-7368561,-7500404,-7040616,-7237992,-6580591,-6514283,-6645099,-6776683,-7039599,-7634049,-7833486,-7704471,-7306619,-7764593,-7238004,-6843503,-6711916,-6777196,-6908783,-7900049,-9219253,-6789802,-6656156,-11056308,-8027004,-7698295,-7435381,-7303795,-7303795,-7501174,-7830654,-7767945,-8426645,-10593956,4
2075,'2019/09/26 10:02:51:647',14,-7765908,-7370889,-7239045,-7238526,-7435391,-7632764,-8027006,-8290432,-8816517,-9605001,-6910595,-6647164,-6646648,-6711924,-6974580,-7105907,-7434870,-7632504,-7369842,-7368289,-6449784,-6383476,-6579826,-7631741,-7302773,-7039856,-7237233,-7369078,-6382944,-7039843,-6251377,-6579826,-12631746,-16184306,-13553877,-11054515,-9540249,-9540504,-9934483,-9868173,-6251119,-9079442,-13354698,-16445670,-15197922,-13423573,-13291985,-12764357,-12631996,-12301231,-6251116,-7039603,-14408155,-16644857,-14211549,-11712700,-10066848,-10725033,-11579310,-10920605,-6317164,-6447978,-6776428,-7302514,-7565685,-7368305,-7368561,-7500660,-7040616,-7303529,-6646126,-6448747,-6645099,-6776684,-7039598,-7766149,-7899536,-7639193,-7307134,-8027765,-7238003,-6777966,-6711916,-6842733,-6908781,-7833997,-9285044,-6855337,-6656156,-11187636,-8027004,-7632760,-7435381,-7303794,-7303795,-7501173,-7699067,-7767431,-8491669,-10462113,4
2076,'2019/09/26 10:02:51:679',14,-7765908,-7370889,-7239045,-7238526,-7435391,-7632764,-8027006,-8290432,-8816517,-9605001,-6910595,-6647164,-6646648,-6711924,-6974580,-7105907,-7434870,-7632504,-7369842,-7368289,-6449784,-6383476,-6579826,-7631741,-7302773,-7039856,-7237233,-7369078,-6382944,-7039843,-6251377,-6579826,-12631746,-16184306,-13553877,-11054515,-9540249,-9540504,-9934483,-9868173,-6251119,-9079442,-13354698,-16445670,-15197922,-13423573,-13291985,-12764357,-12631996,-12301231,-6251116,-7039603,-14408155,-16644857,-14211549,-11712700,-10066848,-10725033,-11579310,-10920605,-6317164,-6447978,-6776428,-7302514,-7565685,-7368305,-7368561,-7500660,-7040616,-7303529,-6646126,-6448747,-6645099,-6776684,-7039598,-7766149,-7899536,-7639193,-7307134,-8027765,-7238003,-6777966,-6711916,-6842733,-6908781,-7833997,-9285044,-6855337,-6656156,-11187636,-8027004,-7632760,-7435381,-7303794,-7303795,-7501173,-7699067,-7767431,-8491669,-10462113,4
2077,'2019/09/26 10:02:51:714',14,-7831443,-7370889,-7239045,-7238527,-7435391,-7698044,-7961470,-8290433,-8816518,-9670537,-6910595,-6581883,-6646648,-6777461,-6974580,-7171444,-7369334,-7632505,-7369842,-7368034,-6449528,-6383476,-6579570,-7566203,-7302517,-7039856,-7171697,-7369077,-6448225,-7039843,-6186098,-6645362,-12566210,-16184306,-13488341,-11054514,-9474712,-9540504,-9934482,-9868174,-6251118,-9144979,-13354699,-16445671,-15197923,-13423572,-13226448,-12698820,-12566461,-12301230,-6251116,-7039603,-14473691,-16644858,-14211548,-11778236,-10132384,-10724777,-11579565,-10986141,-6317164,-6447978,-6776429,-7302514,-7565686,-7368562,-7368562,-7500405,-7040616,-7303529,-6646126,-6514283,-6645100,-6776683,-6974063,-7832199,-7900049,-7639452,-7307392,-8159352,-7238004,-6777967,-6777453,-6777452,-6908782,-7702154,-9284789,-6855338,-6590620,-11122358,-8027005,-7632760,-7435381,-7303795,-7303795,-7501173,-7698809,-7832452,-8556946,-10396064,4
2078,'2019/09/26 10:02:51:747',14,-7831443,-7370889,-7239045,-7238527,-7435391,-7698044,-7961470,-8290433,-8816518,-9670537,-6910595,-6581883,-6646648,-6777461,-6974580,-7171444,-7369334,-7632505,-7369842,-7368034,-6449528,-6383476,-6579570,-7566203,-7302517,-7039856,-7171697,-7369077,-6448225,-7039843,-6186098,-6645362,-12566210,-16184306,-13488341,-11054514,-9474712,-9540504,-9934482,-9868174,-6251118,-9144979,-13354699,-16445671,-15197923,-13423572,-13226448,-12698820,-12566461,-12301230,-6251116,-7039603,-14473691,-16644858,-14211548,-11778236,-10132384,-10724777,-11579565,-10986141,-6317164,-6447978,-6776429,-7302514,-7565686,-7368562,-7368562,-7500405,-7040616,-7303529,-6646126,-6514283,-6645100,-6776683,-6974063,-7832199,-7900049,-7639452,-7307392,-8159352,-7238004,-6777967,-6777453,-6777452,-6908782,-7702154,-9284789,-6855338,-6590620,-11122358,-8027005,-7632760,-7435381,-7303795,-7303795,-7501173,-7698809,-7832452,-8556946,-10396064,4
2079,'2019/09/26 10:02:51:780',14,-7896979,-7370890,-7239044,-7238527,-7435647,-7632509,-8027006,-8290432,-8816516,-9670536,-6910595,-6647162,-6646648,-6777461,-6974580,-7105907,-7434869,-7632503,-7435378,-7368289,-6449529,-6449012,-6579826,-7565948,-7302517,-7039856,-7171697,-7369076,-6448481,-6974307,-6251633,-6579825,-12500416,-16118769,-13553876,-11054515,-9474712,-9540504,-9934483,-9802637,-6251118,-9013393,-13354698,-16511206,-15197923,-13423572,-13226448,-12764356,-12631997,-12235694,-6251117,-7039602,-14407900,-16644857,-14277340,-11778236,-10132641,-10724777,-11579565,-10920861,-6382700,-6447978,-6776428,-7302514,-7631222,-7433843,-7368561,-7500660,-7040616,-7303785,-6580590,-6448747,-6645099,-6776684,-7039854,-7897994,-7965843,-7639966,-7307906,-8356475,-7238004,-6843503,-6711916,-6842733,-6908783,-7636104,-9284530,-6855336,-6525085,-11122359,-8027005,-7632759,-7500917,-7303795,-7303795,-7501173,-7698552,-7832195,-8556689,-10330269,4
2080,'2019/09/26 10:02:51:821',14,-7831443,-7370889,-7239045,-7238528,-7501182,-7632509,-8027006,-8290433,-8816518,-9604999,-6910594,-6647163,-6646649,-6711925,-6974580,-7105908,-7434869,-7632504,-7369842,-7368033,-6384248,-6383476,-6579826,-7565948,-7302517,-7039601,-7237233,-7369077,-6448225,-7039844,-6251633,-6579825,-12565697,-16118514,-13488084,-11054257,-9409175,-9540504,-9934482,-9802639,-6251118,-9144721,-13289162,-16445669,-15197923,-13423573,-13226448,-12764357,-12566461,-12301230,-6316652,-7039604,-14473947,-16710650,-14211805,-11778237,-10132641,-10790570,-11645102,-10920861,-6382699,-6447978,-6776428,-7368307,-7631478,-7434098,-7368561,-7500405,-7106153,-7369322,-6580591,-6514283,-6645099,-6776683,-7039598,-7964043,-8031637,-7574431,-7308164,-8554111,-7172468,-6843502,-6711916,-6777451,-6908782,-7569797,-9021615,-6855080,-6459548,-11056823,-8027005,-7698296,-7500916,-7303795,-7369332,-7500917,-7698552,-7897473,-8556431,-10198682,4
2081,'2019/09/26 10:02:51:862',14,-7831443,-7370889,-7239045,-7238528,-7501182,-7632509,-8027006,-8290433,-8816518,-9604999,-6910594,-6647163,-6646649,-6711925,-6974580,-7105908,-7434869,-7632504,-7369842,-7368033,-6384248,-6383476,-6579826,-7565948,-7302517,-7039601,-7237233,-7369077,-6448225,-7039844,-6251633,-6579825,-12565697,-16118514,-13488084,-11054257,-9409175,-9540504,-9934482,-9802639,-6251118,-9144721,-13289162,-16445669,-15197923,-13423573,-13226448,-12764357,-12566461,-12301230,-6316652,-7039604,-14473947,-16710650,-14211805,-11778237,-10132641,-10790570,-11645102,-10920861,-6382699,-6447978,-6776428,-7368307,-7631478,-7434098,-7368561,-7500405,-7106153,-7369322,-6580591,-6514283,-6645099,-6776683,-7039598,-7964043,-8031637,-7574431,-7308164,-8554111,-7172468,-6843502,-6711916,-6777451,-6908782,-7569797,-9021615,-6855080,-6459548,-11056823,-8027005,-7698296,-7500916,-7303795,-7369332,-7500917,-7698552,-7897473,-8556431,-10198682,4
2082,'2019/09/26 10:02:51:897',14,-7831188,-7370890,-7173509,-7238528,-7435646,-7698301,-7961726,-8290433,-8816518,-9670536,-6910594,-6647163,-6646648,-6711925,-6909044,-7105908,-7434869,-7632504,-7369842,-7368289,-6449529,-6383476,-6514290,-7565947,-7302518,-7039856,-7237233,-7434614,-6448480,-7039843,-6251633,-6579825,-12565954,-16118514,-13488340,-11054514,-9474712,-9540505,-9934482,-9868173,-6251118,-9144978,-13289161,-16576741,-15197922,-13423572,-13226449,-12764357,-12631997,-12301230,-6316652,-7039859,-14473948,-16645114,-14277340,-11778237,-10132641,-10790569,-11645102,-10986141,-6382700,-6447978,-6776428,-7368307,-7631478,-7368562,-7434098,-7500661,-7106153,-7369322,-6580590,-6514283,-6645099,-6842219,-7039854,-7964300,-8163479,-7574945,-7374214,-8751746,-7238004,-6843502,-6711916,-6777452,-6908782,-7569283,-8889773,-6854822,-6525084,-10991288,-8027004,-7632760,-7435381,-7303794,-7303795,-7501174,-7698551,-7897217,-8621454,-10067096,4
2083,'2019/09/26 10:02:51:930',14,-7765907,-7370888,-7239045,-7238526,-7500926,-7632763,-7961470,-8290432,-8816517,-9605000,-6910595,-6647163,-6646648,-6777461,-6974326,-7105907,-7434870,-7632504,-7435377,-7302753,-6449528,-6383477,-6514291,-7500155,-7302774,-7039856,-7171442,-7434613,-6448225,-7039843,-6251633,-6579826,-12500418,-16118513,-13554133,-11120051,-9474968,-9540504,-9934483,-9868173,-6251118,-9144722,-13354442,-16511206,-15263715,-13489109,-13226449,-12764357,-12566461,-12301230,-6251115,-7039603,-14408156,-16644858,-14277340,-11778236,-10066848,-10724776,-11579567,-10986397,-6382699,-6447978,-6776429,-7302514,-7565685,-7434098,-7434099,-7500405,-7106153,-7369322,-6646127,-6448746,-6579818,-6776683,-7039598,-7964300,-8229273,-7509410,-7374471,-8751747,-7238004,-6843503,-6711917,-6777452,-6908782,-7503746,-8889773,-6854824,-6459548,-11056822,-8027005,-7698295,-7435381,-7303796,-7303795,-7501174,-7698552,-7897216,-8621454,-10066840,4
2084,'2019/09/26 10:02:51:963',14,-7765907,-7370888,-7239045,-7238526,-7500926,-7632763,-7961470,-8290432,-8816517,-9605000,-6910595,-6647163,-6646648,-6777461,-6974326,-7105907,-7434870,-7632504,-7435377,-7302753,-6449528,-6383477,-6514291,-7500155,-7302774,-7039856,-7171442,-7434613,-6448225,-7039843,-6251633,-6579826,-12500418,-16118513,-13554133,-11120051,-9474968,-9540504,-9934483,-9868173,-6251118,-9144722,-13354442,-16511206,-15263715,-13489109,-13226449,-12764357,-12566461,-12301230,-6251115,-7039603,-14408156,-16644858,-14277340,-11778236,-10066848,-10724776,-11579567,-10986397,-6382699,-6447978,-6776429,-7302514,-7565685,-7434098,-7434099,-7500405,-7106153,-7369322,-6646127,-6448746,-6579818,-6776683,-7039598,-7964300,-8229273,-7509410,-7374471,-8751747,-7238004,-6843503,-6711917,-6777452,-6908782,-7503746,-8889773,-6854824,-6459548,-11056822,-8027005,-7698295,-7435381,-7303796,-7303795,-7501174,-7698552,-7897216,-8621454,-10066840,4
2085,'2019/09/26 10:02:51:996',14,-7831442,-7436425,-7239044,-7238527,-7501182,-7632508,-8027007,-8290432,-8816773,-9670281,-6910595,-6647164,-6646648,-6777460,-6974579,-7105908,-7434870,-7632504,-7369842,-7368033,-6449528,-6383477,-6579570,-7434362,-7302775,-7039856,-7171442,-7434613,-6448479,-7039843,-6251633,-6579826,-12500161,-16052721,-13619668,-11120051,-9474968,-9540505,-9934482,-9802638,-6185583,-9013393,-13289161,-16511207,-15263714,-13423574,-13291984,-12764613,-12631997,-12301230,-6251116,-6974066,-14408155,-16710650,-14343131,-11843774,-10132641,-10724777,-11645102,-10986398,-6382701,-6447977,-6776429,-7302515,-7631477,-7434098,-7368562,-7500661,-7106410,-7369577,-6646128,-6514283,-6645098,-6776683,-7039598,-7964300,-8163481,-7574945,-7374215,-8685697,-7238005,-6843502,-6711916,-6777452,-6908782,-7503748,-8955566,-6920616,-6459549,-11056824,-8027004,-7632760,-7435381,-7303795,-7303794,-7501174,-7633015,-7897217,-8621709,-10067097,4
2086,'2019/09/26 10:02:52:030',14,-7896723,-7370889,-7239046,-7238528,-7435391,-7632509,-7961470,-8290432,-8816517,-9670534,-6910594,-6647164,-6646648,-6777460,-6908788,-7105908,-7434869,-7632504,-7369842,-7368034,-6449529,-6449011,-6514291,-7434362,-7302774,-7039857,-7237234,-7369077,-6382943,-7039843,-6186096,-6579826,-12500162,-16052721,-13554132,-11120051,-9540249,-9540505,-9868945,-9802637,-6185582,-9144722,-13288905,-16511208,-15263459,-13423574,-13226448,-12764613,-12631997,-12301231,-6316652,-7039859,-14473948,-16645114,-14277597,-11778492,-10132640,-10724777,-11645102,-10986398,-6317164,-6447978,-6776429,-7302771,-7631478,-7434098,-7368562,-7500661,-7106153,-7369577,-6646127,-6514283,-6579563,-6776683,-6974062,-8029837,-8163480,-7509408,-7374214,-8685696,-7238004,-6777966,-6711916,-6777452,-6908782,-7503748,-9021359,-6789800,-6525084,-11056824,-8027260,-7632760,-7500917,-7303795,-7303795,-7501174,-7633016,-7897216,-8621711,-10067097,4
2087,'2019/09/26 10:02:52:064',14,-7896723,-7370889,-7239046,-7238528,-7435391,-7632509,-7961470,-8290432,-8816517,-9670534,-6910594,-6647164,-6646648,-6777460,-6908788,-7105908,-7434869,-7632504,-7369842,-7368034,-6449529,-6449011,-6514291,-7434362,-7302774,-7039857,-7237234,-7369077,-6382943,-7039843,-6186096,-6579826,-12500162,-16052721,-13554132,-11120051,-9540249,-9540505,-9868945,-9802637,-6185582,-9144722,-13288905,-16511208,-15263459,-13423574,-13226448,-12764613,-12631997,-12301231,-6316652,-7039859,-14473948,-16645114,-14277597,-11778492,-10132640,-10724777,-11645102,-10986398,-6317164,-6447978,-6776429,-7302771,-7631478,-7434098,-7368562,-7500661,-7106153,-7369577,-6646127,-6514283,-6579563,-6776683,-6974062,-8029837,-8163480,-7509408,-7374214,-8685696,-7238004,-6777966,-6711916,-6777452,-6908782,-7503748,-9021359,-6789800,-6525084,-11056824,-8027260,-7632760,-7500917,-7303795,-7303795,-7501174,-7633016,-7897216,-8621711,-10067097,4
2088,'2019/09/26 10:02:52:100',14,-7831187,-7370890,-7239043,-7238527,-7435646,-7632509,-8027007,-8290432,-8816518,-9670535,-6910595,-6647163,-6712185,-6711925,-6974323,-7105908,-7434870,-7632504,-7369842,-7302498,-6383993,-6383476,-6579571,-7434361,-7302775,-7039856,-7171441,-7434613,-6448480,-7105378,-6186096,-6579826,-12500162,-16052720,-13619670,-11120051,-9474968,-9540760,-9934482,-9802638,-6251119,-9013393,-13288905,-16576742,-15263459,-13489111,-13291984,-12699077,-12566461,-12301230,-6251115,-7039603,-14473691,-16710650,-14343133,-11844028,-10132385,-10659241,-11645102,-10986398,-6382699,-6447978,-6776429,-7302514,-7631222,-7434098,-7434098,-7500405,-7106153,-7369322,-6580592,-6514284,-6645099,-6776683,-7039599,-7964299,-8163224,-7574944,-7374214,-8620160,-7172468,-6843502,-6777452,-6777452,-6908782,-7503747,-9021614,-6855335,-6459548,-10991544,-8027005,-7632759,-7435382,-7303794,-7303795,-7501173,-7633015,-7897218,-8621710,-10132633,4
2089,'2019/09/26 10:02:52:133',14,-7831187,-7370890,-7239043,-7238527,-7435646,-7632509,-8027007,-8290432,-8816518,-9670535,-6910595,-6647163,-6712185,-6711925,-6974323,-7105908,-7434870,-7632504,-7369842,-7302498,-6383993,-6383476,-6579571,-7434361,-7302775,-7039856,-7171441,-7434613,-6448480,-7105378,-6186096,-6579826,-12500162,-16052720,-13619670,-11120051,-9474968,-9540760,-9934482,-9802638,-6251119,-9013393,-13288905,-16576742,-15263459,-13489111,-13291984,-12699077,-12566461,-12301230,-6251115,-7039603,-14473691,-16710650,-14343133,-11844028,-10132385,-10659241,-11645102,-10986398,-6382699,-6447978,-6776429,-7302514,-7631222,-7434098,-7434098,-7500405,-7106153,-7369322,-6580592,-6514284,-6645099,-6776683,-7039599,-7964299,-8163224,-7574944,-7374214,-8620160,-7172468,-6843502,-6777452,-6777452,-6908782,-7503747,-9021614,-6855335,-6459548,-10991544,-8027005,-7632759,-7435382,-7303794,-7303795,-7501173,-7633015,-7897218,-8621710,-10132633,4
2090,'2019/09/26 10:02:52:164',14,-7831187,-7370889,-7239044,-7238528,-7435391,-7632764,-8027007,-8290432,-8816517,-9604744,-6910595,-6647163,-6646648,-6711925,-6974325,-7105907,-7434869,-7632504,-7369842,-7302752,-6449529,-6449012,-6514290,-7500154,-7302775,-7039857,-7237233,-7369077,-6448480,-7039844,-6251634,-6579826,-12565954,-16118257,-13619670,-11120308,-9540505,-9606296,-10000019,-9868174,-6251117,-9079185,-13288906,-16511207,-15197923,-13423829,-13291984,-12764358,-12631997,-12300974,-6316652,-6974067,-14342619,-16710394,-14343132,-11778236,-10066848,-10724521,-11579565,-10986142,-6317164,-6447722,-6776429,-7302514,-7565685,-7433842,-7368562,-7500405,-7040617,-7369322,-6580591,-6448747,-6579563,-6776683,-7039599,-7964043,-8097686,-7574944,-7374214,-8554368,-7238004,-6777966,-6711917,-6777196,-6908782,-7569283,-9087150,-6855336,-6459549,-10991288,-8027006,-7632760,-7500918,-7303795,-7303795,-7501174,-7633016,-7897217,-8556174,-10132635,4
2091,'2019/09/26 10:02:52:197',14,-7831187,-7370889,-7239044,-7238528,-7435391,-7632764,-8027007,-8290432,-8816517,-9604744,-6910595,-6647163,-6646648,-6711925,-6974325,-7105907,-7434869,-7632504,-7369842,-7302752,-6449529,-6449012,-6514290,-7500154,-7302775,-7039857,-7237233,-7369077,-6448480,-7039844,-6251634,-6579826,-12565954,-16118257,-13619670,-11120308,-9540505,-9606296,-10000019,-9868174,-6251117,-9079185,-13288906,-16511207,-15197923,-13423829,-13291984,-12764358,-12631997,-12300974,-6316652,-6974067,-14342619,-16710394,-14343132,-11778236,-10066848,-10724521,-11579565,-10986142,-6317164,-6447722,-6776429,-7302514,-7565685,-7433842,-7368562,-7500405,-7040617,-7369322,-6580591,-6448747,-6579563,-6776683,-7039599,-7964043,-8097686,-7574944,-7374214,-8554368,-7238004,-6777966,-6711917,-6777196,-6908782,-7569283,-9087150,-6855336,-6459549,-10991288,-8027006,-7632760,-7500918,-7303795,-7303795,-7501174,-7633016,-7897217,-8556174,-10132635,4
2092,'2019/09/26 10:02:52:231',14,-7831189,-7370890,-7239046,-7238528,-7500927,-7632765,-7961470,-8290432,-8816518,-9604745,-6845060,-6647163,-6646647,-6777460,-6974325,-7105907,-7434870,-7632504,-7369842,-7302498,-6449784,-6383476,-6514290,-7500154,-7302774,-7039856,-7171441,-7434613,-6448224,-7039843,-6251633,-6579827,-12565954,-16118512,-13619926,-11185844,-9540762,-9606297,-10000019,-9868174,-6251118,-9013394,-13288906,-16511205,-15197923,-13423573,-13291986,-12764357,-12566462,-12301231,-6316652,-6974067,-14342361,-16644858,-14342877,-11778236,-10066847,-10658983,-11579310,-10986397,-6382700,-6447979,-6776428,-7236721,-7499893,-7368306,-7434098,-7500405,-7040617,-7369322,-6580591,-6514283,-6645099,-6776683,-6974318,-7964042,-8097686,-7574944,-7374213,-8554111,-7238004,-6843503,-6777452,-6777452,-6908782,-7504004,-9087406,-6855336,-6459549,-10991288,-8027005,-7632759,-7500918,-7303795,-7303796,-7501173,-7698552,-7897473,-8621966,-10132890,4
2093,'2019/09/26 10:02:52:264',14,-7831189,-7370890,-7239046,-7238528,-7500927,-7632765,-7961470,-8290432,-8816518,-9604745,-6845060,-6647163,-6646647,-6777460,-6974325,-7105907,-7434870,-7632504,-7369842,-7302498,-6449784,-6383476,-6514290,-7500154,-7302774,-7039856,-7171441,-7434613,-6448224,-7039843,-6251633,-6579827,-12565954,-16118512,-13619926,-11185844,-9540762,-9606297,-10000019,-9868174,-6251118,-9013394,-13288906,-16511205,-15197923,-13423573,-13291986,-12764357,-12566462,-12301231,-6316652,-6974067,-14342361,-16644858,-14342877,-11778236,-10066847,-10658983,-11579310,-10986397,-6382700,-6447979,-6776428,-7236721,-7499893,-7368306,-7434098,-7500405,-7040617,-7369322,-6580591,-6514283,-6645099,-6776683,-6974318,-7964042,-8097686,-7574944,-7374213,-8554111,-7238004,-6843503,-6777452,-6777452,-6908782,-7504004,-9087406,-6855336,-6459549,-10991288,-8027005,-7632759,-7500918,-7303795,-7303796,-7501173,-7698552,-7897473,-8621966,-10132890,4
2094,'2019/09/26 10:02:52:299',14,-7831187,-7370890,-7239044,-7238528,-7435391,-7632510,-7961471,-8290432,-8816773,-9604744,-6910595,-6647163,-6646648,-6777461,-6909044,-7105907,-7434870,-7632504,-7369842,-7368033,-6449529,-6449011,-6579570,-7434361,-7302774,-7039856,-7237233,-7434613,-6448480,-7039843,-6251633,-6579827,-12631746,-16052976,-13619669,-11185844,-9540504,-9606297,-9934483,-9802637,-6251117,-9079186,-13288905,-16511207,-15263459,-13489109,-13226449,-12764357,-12566717,-12301231,-6251116,-7039603,-14342619,-16644857,-14343132,-11778237,-10066592,-10658983,-11579566,-10986398,-6382700,-6447978,-6776428,-7302258,-7565685,-7433842,-7368562,-7500405,-7106153,-7369322,-6580845,-6514284,-6645099,-6776684,-6974062,-7963786,-8097429,-7640223,-7373957,-8488574,-7238005,-6843503,-6711916,-6777197,-6908782,-7569797,-9152944,-6855335,-6459547,-11056823,-8027005,-7632759,-7435381,-7303795,-7303795,-7501173,-7698552,-7897473,-8556176,-10133147,4
